"subject" "level" "tBodyAcc-mean-X" "tBodyAcc-mean-Y" "tBodyAcc-mean-Z" "tGravityAcc-mean-X" "tGravityAcc-mean-Y" "tGravityAcc-mean-Z" "tBodyAccJerk-mean-X" "tBodyAccJerk-mean-Y" "tBodyAccJerk-mean-Z" "tBodyGyro-mean-X" "tBodyGyro-mean-Y" "tBodyGyro-mean-Z" "tBodyGyroJerk-mean-X" "tBodyGyroJerk-mean-Y" "tBodyGyroJerk-mean-Z" "tBodyAccMag-mean" "tGravityAccMag-mean" "tBodyAccJerkMag-mean" "tBodyGyroMag-mean" "tBodyGyroJerkMag-mean" "fBodyAcc-mean-X" "fBodyAcc-mean-Y" "fBodyAcc-mean-Z" "fBodyAcc-meanFreq-X" "fBodyAcc-meanFreq-Y" "fBodyAcc-meanFreq-Z" "fBodyAccJerk-mean-X" "fBodyAccJerk-mean-Y" "fBodyAccJerk-mean-Z" "fBodyAccJerk-meanFreq-X" "fBodyAccJerk-meanFreq-Y" "fBodyAccJerk-meanFreq-Z" "fBodyGyro-mean-X" "fBodyGyro-mean-Y" "fBodyGyro-mean-Z" "fBodyGyro-meanFreq-X" "fBodyGyro-meanFreq-Y" "fBodyGyro-meanFreq-Z" "fBodyAccMag-mean" "fBodyAccMag-meanFreq" "fBodyBodyAccJerkMag-mean" "fBodyBodyAccJerkMag-meanFreq" "fBodyBodyGyroMag-mean" "fBodyBodyGyroMag-meanFreq" "fBodyBodyGyroJerkMag-mean" "fBodyBodyGyroJerkMag-meanFreq" "tBodyAcc-standard deviation-X" "tBodyAcc-standard deviation-Y" "tBodyAcc-standard deviation-Z" "tGravityAcc-standard deviation-X" "tGravityAcc-standard deviation-Y" "tGravityAcc-standard deviation-Z" "tBodyAccJerk-standard deviation-X" "tBodyAccJerk-standard deviation-Y" "tBodyAccJerk-standard deviation-Z" "tBodyGyro-standard deviation-X" "tBodyGyro-standard deviation-Y" "tBodyGyro-standard deviation-Z" "tBodyGyroJerk-standard deviation-X" "tBodyGyroJerk-standard deviation-Y" "tBodyGyroJerk-standard deviation-Z" "tBodyAccMag-standard deviation" "tGravityAccMag-standard deviation" "tBodyAccJerkMag-standard deviation" "tBodyGyroMag-standard deviation" "tBodyGyroJerkMag-standard deviation" "fBodyAcc-standard deviation-X" "fBodyAcc-standard deviation-Y" "fBodyAcc-standard deviation-Z" "fBodyAccJerk-standard deviation-X" "fBodyAccJerk-standard deviation-Y" "fBodyAccJerk-standard deviation-Z" "fBodyGyro-standard deviation-X" "fBodyGyro-standard deviation-Y" "fBodyGyro-standard deviation-Z" "fBodyAccMag-standard deviation" "fBodyBodyAccJerkMag-standard deviation" "fBodyBodyGyroMag-standard deviation" "fBodyBodyGyroJerkMag-standard deviation"
27 "STANDING" 0.279566921625 -0.016593236445 -0.107835818025 0.965351492 -0.188504847375 -0.00557416876082625 0.074969980825 0.0122433312349875 -0.00137950299425 -0.026731653905 -0.067507120075 0.07168414632375 -0.0987605078625 -0.0417471753375 -0.051403918985 -0.972753287375 -0.972753287375 -0.985347620125 -0.968702956625 -0.989532103875 -0.99012181225 -0.961356141125 -0.97414624525 0.13780485515 0.06545831223625 0.09125639792625 -0.987771749375 -0.97586868 -0.9851113755 0.29614372759125 -0.03292309817125 0.055479501535 -0.970149628875 -0.983731873 -0.980862493125 -0.24681962557625 -0.1390560867165 0.05763026998875 -0.973186182375 0.17782530310375 -0.984151646 0.3290143599625 -0.975525565625 -0.16571391208 -0.98941848275 0.21289531030875 -0.9919515835 -0.955171419 -0.962408444875 -0.994012162875 -0.97964105225 -0.968169953625 -0.987628362 -0.975829725 -0.987354788 -0.9699020075 -0.982498991125 -0.981281807 -0.9826424495 -0.990798007875 -0.9889703575 -0.9663601145 -0.9663601145 -0.98415908975 -0.965693334 -0.988819784 -0.99287582525 -0.954381606375 -0.958924794125 -0.98860681 -0.977605582 -0.98820826225 -0.970221836375 -0.98185775725 -0.983105048875 -0.967529105125 -0.983022277625 -0.96540017025 -0.988579092
28 "STANDING" 0.277795069113924 -0.0172635124672152 -0.106579385202532 0.948514848481013 -0.247656166582278 -0.0385830501632911 0.0753131601898734 0.00907363218518987 -0.00267810077607595 -0.0253281543540506 -0.0739001646962025 0.0865173111012658 -0.102248409070886 -0.0431364662518987 -0.0525896252375949 -0.92547165164557 -0.92547165164557 -0.959551987468354 -0.894242469620253 -0.959681019113924 -0.97251980164557 -0.893430392658228 -0.934503028481013 0.000355352684810127 -0.135430639068354 -0.126325359674684 -0.968513715189873 -0.93516897835443 -0.964751238734177 0.146890848677215 -0.350627823255696 -0.119606462673418 -0.880426103164557 -0.948160785316456 -0.926655192405063 -0.316450050358228 -0.35931164035443 -0.197616297073418 -0.929146479367089 -0.0886594278246835 -0.952727765189873 0.133307643270886 -0.909652436329114 -0.317383910594937 -0.958758576835443 -0.112442882634177 -0.977748638607595 -0.875689216835443 -0.905123824177215 -0.990059426582279 -0.962801441898734 -0.951782181518987 -0.968604559620253 -0.933768175063291 -0.969765362025316 -0.884032232405063 -0.940006320126582 -0.925491442911392 -0.928343397721519 -0.972977006708861 -0.956497163670886 -0.917658334177215 -0.917658334177215 -0.954068391518987 -0.876917545696203 -0.956266480126582 -0.98026749 -0.87446926556962 -0.897600800886076 -0.971672796708861 -0.936991280253165 -0.973572051898734 -0.886706768227848 -0.936101609113924 -0.932039083037975 -0.923857158227848 -0.954963155316456 -0.878459662025316 -0.955983424556962
29 "STANDING" 0.277965065846154 -0.0172605869061538 -0.108659067476923 0.974508732 -0.05848715356 0.0316145849747692 0.0753052530307692 0.0115104978664615 0.000332894985246154 -0.0276075573307692 -0.0721060679123077 0.0827583768461538 -0.0988701505538462 -0.0405110578461538 -0.0544926306307692 -0.984745318923077 -0.984745318923077 -0.990785419538462 -0.980657340461539 -0.992144698923077 -0.995024039692308 -0.973345770461538 -0.984096024769231 0.128678489443077 0.00473420032492308 0.174524531548 -0.993736906 -0.983194980615385 -0.988541579384615 0.303254910076923 -0.0558737239646154 0.148596745 -0.974485449538462 -0.991586674 -0.983654714461538 -0.105103421435385 -0.149854192615385 -0.0235538798892308 -0.984548094769231 0.179958311861538 -0.989793892615385 0.388020547984615 -0.980879722923077 -0.0723347010092308 -0.991672052 0.219867066 -0.996068635384615 -0.969295721076923 -0.980207488923077 -0.996764227384615 -0.985134032307692 -0.984464543538462 -0.993652820615385 -0.983338157846154 -0.990593859692308 -0.977994819846154 -0.990364876307692 -0.983368643230769 -0.983293061692308 -0.995533113076923 -0.990685705384615 -0.981745712923077 -0.981745712923077 -0.990495689538462 -0.975358665384615 -0.991453632153846 -0.996604570307692 -0.968278553076923 -0.978802973692308 -0.994123423538462 -0.984782782307692 -0.991316374615385 -0.979162564923077 -0.989643721230769 -0.984714226461538 -0.982247716 -0.990327934615385 -0.975938728769231 -0.991516778307692
30 "STANDING" 0.277112699152542 -0.0170163887813559 -0.108756209835593 0.968556705084746 -0.100296804186441 0.0243044362542373 0.0752414472033898 0.0120860416340678 0.00190841458130508 -0.027613853538983 -0.0670334379830509 0.0802514754237288 -0.0997160228220339 -0.0437759700423729 -0.0520307176474576 -0.930573574915254 -0.930573574915254 -0.971225190169491 -0.913890564915254 -0.972995273898305 -0.972014050847458 -0.919475121186441 -0.938089774915254 -0.0532792165508475 -0.237859819881356 -0.0288534478820339 -0.967857589322034 -0.957434887457627 -0.962892627966102 0.0608341046813559 -0.265980374040678 -0.0606641528305085 -0.915742855084746 -0.945628836949153 -0.937798124576271 -0.393526161 -0.302348710389831 -0.248631168027119 -0.932047450677966 -0.111500209335424 -0.953357615932203 0.0494752816016949 -0.917449417288136 -0.318309078220339 -0.959242165084746 -0.131720538194746 -0.977559426949153 -0.891654527118644 -0.912850596949152 -0.996420919152542 -0.95814576338983 -0.949207368305085 -0.968430745254237 -0.957318881355932 -0.968897316101695 -0.911408517966102 -0.94070541220339 -0.93083468440678 -0.960119074237288 -0.968135006271186 -0.970845670677966 -0.916570441355932 -0.916570441355932 -0.950762271186441 -0.887247636779661 -0.955995671864407 -0.980426575762712 -0.885572781694915 -0.907286793050847 -0.972216728644068 -0.960442360508475 -0.973954338305085 -0.911718163220339 -0.939469774067797 -0.935176884915254 -0.921733233050847 -0.946639846949153 -0.888872227966102 -0.955008564237288
1 "WALKING" 0.277330758736842 -0.0173838185273684 -0.111148103547368 0.935223201473684 -0.282165021263158 -0.068102864 0.0740416333157895 0.0282721095884211 -0.00416840617789474 -0.041830963526 -0.0695300462115789 0.0849448173042105 -0.0899975423705263 -0.0398428709463158 -0.0461309295021053 -0.136971176556842 -0.136971176556842 -0.141428809031579 -0.160979552536842 -0.298703679084211 -0.202794306326316 0.0897127264021053 -0.331560117789474 -0.207548374494737 0.113093646103158 0.0497265196172632 -0.170546964549579 -0.0352255241130632 -0.468999224631579 -0.209261973376842 -0.386237143210526 -0.185530281244211 -0.339032197115789 -0.103059416434737 -0.255940940315789 0.0147844986621053 -0.0657746190010526 0.00077332156431579 -0.128623450629474 0.1906437244 -0.0571194000343158 0.0938221807027368 -0.199252568986316 0.268844367525895 -0.319308593778947 0.190663448793684 -0.283740258842105 0.114461336747368 -0.260027902210526 -0.976609642526316 -0.971305961473684 -0.947717226105263 -0.113615602435789 0.0670025007684211 -0.502699788526316 -0.473535485894737 -0.0546077686594737 -0.344266629473684 -0.207421854757895 -0.304468510631579 -0.404255452631579 -0.219688645631579 -0.219688645631579 -0.0744717500625263 -0.186978364526316 -0.325324878894737 -0.319134719578947 0.056040006846 -0.279686751494737 -0.133586606326316 0.106739857136 -0.534713440421053 -0.516691938736842 -0.0335081597884211 -0.436562227473684 -0.398032586842105 -0.103492403002105 -0.321017953894737 -0.381601911789474
2 "WALKING" -0.723573413559322 -1.01859491991458 -1.1055003579661 -0.0869826666101695 -1.34660709 -0.915272912881356 -0.938191930372034 -0.981750732071186 -0.992104662933898 -1.05302581573475 -1.04823823169492 -0.917166336677966 -1.08188334291525 -1.05382994490678 -1.05149391568305 -1.29040759372881 -1.29040759372881 -1.28142415388136 -1.44654909288136 -1.54791195033898 -1.34604816101695 -1.0219048103322 -1.45380636983051 -1.14579548970339 -0.801413533491525 -0.931100479181356 -1.30461532288136 -1.07876408366102 -1.55495670966102 -1.07271015844797 -1.26357401818644 -1.25484643875593 -1.42971353610169 -1.55477211220339 -1.39665990745763 -0.992720320115254 -1.04270093223729 -0.860247884730509 -1.3242894279322 -0.606793791694915 -1.16906435281356 -0.79249907329661 -1.53070481474576 -0.694716174745763 -1.58324929338983 -0.873655385560508 -1.42364283847458 -1.07809125331186 -1.42525752491525 -1.97269320135593 -1.97211687966102 -1.97207284762712 -1.27753046262034 -1.01660223628475 -1.58609041898305 -1.56155025576271 -1.53845366779661 -1.48108553508475 -1.38954983152542 -1.63414043610169 -1.43549267728814 -1.42254416932203 -1.42254416932203 -1.16415098512712 -1.55301991627119 -1.55779815135593 -1.45765138372881 -1.16921968620339 -1.45522214644068 -1.31431306340678 -1.01533295200847 -1.61589818847458 -1.60405301915254 -1.53304695254237 -1.55985663508475 -1.57710521169492 -1.16409196944915 -1.65179283966102 -1.55810455474576
3 "WALKING" 0.275567462068966 -0.0171767844203448 -0.112674859827586 0.936506743275862 -0.261986357931034 -0.138107866258621 0.0814745882660345 0.0100591485 -0.00562264594827586 -0.0256405192517241 -0.0779150937413793 0.0813485942827586 -0.0952398165017241 -0.0387874651724138 -0.0503616100815517 -0.254690333275862 -0.254690333275862 -0.280009317413793 -0.466411754137931 -0.566135217931034 -0.316614011689655 -0.0813024353275862 -0.412374074482759 -0.246614196618966 0.171743003017241 0.0748536557377586 -0.304694442551724 -0.140508590224138 -0.514137255344828 -0.216042668103448 -0.258667984862069 -0.346946648103448 -0.437845763793103 -0.561526265344828 -0.418126217413793 0.0337596901293103 -0.0379896505362069 -0.0445079738913793 -0.290031535172414 0.113494312836207 -0.186764516965517 -0.11716398312069 -0.569755772241379 0.180946463034483 -0.607751646034483 0.0457622957586207 -0.360356726034483 -0.0699140652103448 -0.387411994310345 -0.97777159137931 -0.962355639482759 -0.952091795 -0.26867964387931 -0.0449619594258621 -0.52948611637931 -0.571869560172414 -0.563793260172414 -0.476696411551724 -0.385922986034483 -0.639087984137931 -0.536664080344828 -0.328428936551724 -0.328428936551724 -0.139916355325862 -0.561510683275862 -0.567371560862069 -0.379276781206897 -0.124030832001724 -0.422998473965517 -0.296596633103448 -0.00561498755362069 -0.543529108103448 -0.615121369827586 -0.568888673448276 -0.545896388103448 -0.456373080862069 -0.0898519904044828 -0.632643292931034 -0.549087007931034
4 "WALKING" -0.721417984833333 -1.01483994753417 -1.11140306485 -0.0360003031666667 -1.08585402656667 -0.872235887333333 -0.921647091781667 -0.997043975713333 -1.00076767933833 -1.0317982557795 -1.07269052785833 -0.919432283878333 -1.115321556475 -1.03934744891333 -1.05511668527667 -1.31205057416667 -1.31205057416667 -1.36670087983333 -1.49779220106 -1.6813040365 -1.42671944966667 -1.14939963344 -1.63100547083333 -1.13859163673 -0.987652265708333 -1.07878926369283 -1.35888341366667 -1.27955339153333 -1.72899159566667 -1.1352803947515 -1.38588086283333 -1.325737503675 -1.37338454066667 -1.68846005666667 -1.60138112916667 -1.12715408578 -1.27466563765 -0.850148465266667 -1.45080455833333 -0.617903590033333 -1.318587811 -0.888513515045667 -1.60928558801667 -0.9302698754705 -1.72432742066667 -0.73464462602 -1.44082997133333 -1.07882673676833 -1.58625280683333 -1.98382649483333 -1.967963221 -1.962968112 -1.29704261253333 -1.22116513158167 -1.7513913825 -1.500916659 -1.66539409283333 -1.662608226 -1.49234106683333 -1.807419937 -1.64045413283333 -1.52767910316667 -1.52767910316667 -1.316918956 -1.55311611116667 -1.7301463685 -1.44723492966667 -1.10179945056517 -1.59419832566667 -1.29732607245 -1.2099000063 -1.77235908733333 -1.542646759 -1.65465777016667 -1.71645847516667 -1.65117262816667 -1.320458701 -1.59393720083333 -1.75776808116667
5 "WALKING" 0.27784234625 -0.0172850317482679 -0.107741776464286 0.972624959821429 -0.100440285303571 0.00247623628392857 0.0845888833571429 -0.0163194101232143 8.32159351785732e-05 -0.0488919896632143 -0.0690135249642857 0.0815435495892857 -0.0888408355267857 -0.0449559531089286 -0.0482679596035714 -0.158338674394643 -0.158338674394643 -0.288333024071429 -0.355933083571429 -0.444532485357143 -0.287782607410714 0.00946037755178572 -0.490251090714286 -0.322382010942857 -0.00204051097321429 0.0247389728696429 -0.344954806428571 -0.181055554206071 -0.590496615535714 -0.359372577678571 -0.534049822678571 -0.3441509245 -0.372668749642857 -0.513951718392857 -0.213127031035714 -0.0458601936214286 -0.0191860123089286 0.167457819108929 -0.304992488892857 0.149852522225 -0.269481661080357 -0.00497287788214286 -0.484262828928571 0.250620609769643 -0.548053574821429 0.0527330125375 -0.294098534232143 0.0767484028053571 -0.45702143625 -0.979348381428571 -0.961585474821429 -0.964580803928571 -0.302891024625 -0.0910397428607143 -0.612895318571429 -0.490877497857143 -0.504622029821429 -0.318700615178571 -0.357681403285714 -0.57143812375 -0.157682543983929 -0.377178733392857 -0.377178733392857 -0.282242276785714 -0.492176823571429 -0.48919974625 -0.297517355196429 0.0426026830839286 -0.483059957321429 -0.3213903195 -0.0545213604089286 -0.633429995714286 -0.529392790178571 -0.502683380535714 -0.420367075178571 -0.519636926071429 -0.305685376071429 -0.589741506785714 -0.455665300892857
6 "WALKING" 0.283658868070175 -0.0168954189082456 -0.110303165877193 0.958067455087719 -0.214694852280702 0.0331888826842105 0.0699585876912281 -0.0164831715964912 -0.00738931200701754 -0.025509618645614 -0.0744462466 0.0838808799280702 -0.0878891090105263 -0.0362308971842105 -0.0539597284210526 -0.166840713631579 -0.166840713631579 -0.195117026052632 -0.281207841122807 -0.321290483140351 -0.187934323140351 0.140781621991228 -0.498520164385965 -0.196841736649123 0.0220734188245614 0.185107042277193 -0.150942917824561 -0.0753742321614035 -0.541438616140351 -0.178295181261404 -0.466305754035088 -0.104129449033509 -0.239650710533333 -0.341378429473684 -0.203575458733333 0.0912409729185965 0.0416267535368421 0.302874949789474 -0.201386607649123 0.20009036395614 -0.055401423331579 -0.00922884645438597 -0.329681123368421 0.293109613491228 -0.366500534122807 0.10092473178193 -0.296538717368421 0.164213884996491 -0.504324207192982 -0.977779896491228 -0.964248568070175 -0.957205025789474 -0.132784766936842 0.00808897373684211 -0.575777466491228 -0.446020952631579 -0.331702267894737 -0.383139334736842 -0.18260093354386 -0.416390246140351 -0.166684422233333 -0.266734167368421 -0.266734167368421 -0.0706029648421053 -0.36560291677193 -0.364708342315789 -0.34522769 0.101699642168947 -0.550474621754386 -0.19269469414386 0.0314450678263158 -0.608624354210526 -0.515323854385965 -0.332008706842105 -0.512209233508772 -0.421683093508772 -0.0964999702982456 -0.510648322631579 -0.408078906482456
7 "WALKING" 0.275592961754386 -0.018653665345614 -0.110912234947368 0.932566472280702 -0.159097003684211 -0.160846924029807 0.0901462649192983 0.0184322723280702 -0.0210398551649123 0.00228835208526316 -0.0837113724842105 0.0641104602035088 -0.123654199751333 -0.0447766029745614 -0.0495713093294737 -0.0978090439438596 -0.0978090439438596 -0.192948900438596 -0.305959351403509 -0.300022779964912 -0.343048405789474 -0.0641564202736842 0.0385832252345614 -0.313727371842105 0.160434129035088 0.124630171101754 -0.383715797719298 -0.123192887383684 -0.106490372892632 -0.284586506210526 -0.287013819157895 -0.244831719878947 -0.318395104666667 -0.151966687436842 -0.366733617894737 0.111912537380702 0.273141323315789 0.0143564054561404 -0.151243649578947 0.172997883545614 -0.0384187298547368 -0.0127446365087719 -0.192909765467895 0.300315718087719 -0.155339855862632 0.000880340047368421 -0.327243240701754 -0.0772618561052631 0.159631283261403 -0.979851271403509 -0.969404155087719 -0.952159770526316 -0.346026226140351 -0.0547448948245614 -0.149488514397895 -0.503313517017544 -0.23109830545614 -0.396013535263158 -0.21166729682807 -0.174136410738596 -0.458302971403509 -0.198554708385965 -0.198554708385965 -0.027557329277193 -0.19828316695614 -0.0953401161070176 -0.322034908070175 -0.143721823263158 0.133316828089298 -0.365314790947368 -0.0431917460807018 -0.190751539207018 -0.563615256666667 -0.290859379017544 -0.463270018245614 -0.351706780526316 -0.022138358 -0.343894914947368 -0.0841663774087719
8 "WALKING" 0.27468631 -0.0186628865310417 -0.107252090833333 0.913586347916667 -0.217102194583333 -0.186267836962021 0.0703393490833333 -0.00603947514583333 -0.000673798876875 0.0235088228254167 -0.095791790535 0.0509657915395833 -0.135886431360417 -0.0314880905541667 -0.0522683965333333 0.0516786278104167 0.0516786278104167 -0.0668322430433333 -0.00310243820125 -0.339129269583333 -0.247389011875 0.316982393333333 -0.238634594791667 -0.380892405770833 0.00356163764166667 0.111947205354167 -0.311198711041667 0.0796832872416667 -0.361563262083333 -0.345898115416667 -0.4192779011875 -0.2474853992125 -0.102063053808333 -0.259729692333333 -0.132902199479167 -0.176032065666667 -0.102881607560417 -0.218800753760417 -0.09521728274375 0.204080887916667 -0.123834409766667 0.176189876266667 -0.301241848645833 0.0890005737952083 -0.473026230833333 0.294590006666667 -0.173605736002083 0.380782052708333 -0.1420885318125 -0.974752050208333 -0.956781505625 -0.956640104791667 -0.2586886278125 0.233987544458333 -0.383200596479167 -0.1992097184375 -0.2119972775 -0.0754447842395833 -0.2460827504375 -0.428055700208333 -0.388446971666667 -0.1804072826 -0.1804072826 -0.184571053979167 -0.238746703958333 -0.502957255416667 -0.148386858858333 0.32484493125 -0.158437341970833 -0.271448185291667 0.315883536479167 -0.4044825094375 -0.234252005895833 -0.1908057215 -0.1429742348125 -0.360818978541667 -0.276436130125 -0.327459577895833 -0.581240190833333
9 "WALKING" -0.721497157884615 -1.01808919712844 -1.11082051230769 -0.0481329203846154 -1.03143417387308 -1.11585612108038 -0.929564272951923 -0.978774408998269 -0.995852372598077 -1.08083605986538 -1.06255987106154 -0.888370220103846 -1.08092040944615 -1.03562834270385 -1.06334066205923 -1.09808404961435 -1.09808404961435 -1.20373361551923 -1.29454226682692 -1.51025399576923 -1.29471116365385 -1.25767761615385 -1.25080625978846 -1.31072756336538 -0.978680498455769 -0.976216823855769 -1.31426540134615 -1.367706595 -1.39954124519231 -1.37829149307692 -1.38904730384615 -1.36657047782692 -1.38367612096154 -1.43690586057692 -1.24022251213462 -1.20062450373077 -0.983518416889231 -1.15210372105769 -1.31880102271154 -0.838327011471154 -1.31687071557692 -0.840760061444231 -1.51379748038462 -0.872583758878846 -1.60258161826923 -0.756777818228846 -1.23835356269231 -1.20169696082692 -1.05796364690308 -1.98097197365385 -1.97124242307692 -1.95552399557692 -1.20673378796154 -1.27692993384615 -1.40976452615385 -1.47616350673077 -1.46705416788462 -1.26568352134615 -1.52698530903846 -1.54920022807692 -1.45788149403846 -1.37942877 -1.37942877 -1.31711348711538 -1.48972581153846 -1.59986647269231 -1.21801997742308 -1.22397255859615 -1.03379652565731 -1.17022834013442 -1.22838047348077 -1.41910436288462 -1.50740451269231 -1.49099033634615 -1.34236722326923 -1.51389195326923 -1.32233753673077 -1.56271452865385 -1.62435192365385
10 "WALKING" -0.721425923396226 -1.01702235119057 -1.10905751213208 -0.0369078501886792 -1.08382770139623 -0.945072375773585 -0.914205619071698 -0.995917512073585 -1.01629531953962 -0.989310502378491 -1.08195407837609 -0.901330426883962 -1.12270956346226 -1.05192049810377 -1.06112629288491 -1.12740091206981 -1.12740091206981 -1.13262499229828 -1.15645873035849 -1.44036363660377 -1.11419000128302 -0.946608809011321 -1.41218272245283 -1.26332591785283 -0.756202503188679 -0.74103203364717 -1.10794110746792 -0.969094798167358 -1.46402050886792 -1.26013063880755 -1.14844568740208 -0.944200909339623 -1.27791378075472 -1.3452090345283 -1.10853002988113 -1.09336714190189 -1.12210992992453 -1.12980037210943 -1.09302374227925 -0.820400135216981 -0.979481048301887 -1.07128539416981 -1.41261690962264 -0.870899893171698 -1.51506533584906 -1.00023401922453 -1.17870973439623 -1.02274316516981 -1.39564507207547 -1.97443515811321 -1.97111471981132 -1.95786272830189 -1.05219910132075 -0.924919504788679 -1.51166290584906 -1.41420547528302 -1.25085331867925 -1.17452486860377 -1.36606372320755 -1.50968332792453 -1.32907949264151 -1.18560239606792 -1.18560239606792 -0.962391661990566 -1.40202513566038 -1.50102791660377 -1.20636649722641 -1.12977570631698 -1.43530421566038 -1.07915182671075 -0.951513232773585 -1.55851265018868 -1.45829293283019 -1.20439282158491 -1.27329286622642 -1.37047194396226 -0.949791236501321 -1.49975979698113 -1.5176757990566
11 "WALKING" 0.271821892881356 -0.0166475833623729 -0.106096304033898 0.946468451355932 -0.212045870169492 0.134053215101695 0.0829709328491525 0.0127682476559322 -0.013364827779661 -0.0426928995457627 -0.0705104974254237 0.0843744495507542 -0.0918204195491525 -0.0514172549559322 -0.0342677451 -0.288323472033898 -0.288323472033898 -0.402333202033898 -0.421801673559322 -0.63073270559322 -0.396533731864407 -0.0830478435976271 -0.616402910169492 -0.37360793220339 0.0128761033966102 0.0404557559132203 -0.453265268813559 -0.241801726186441 -0.69259387220339 -0.353419932627119 -0.427889402576271 -0.0923919508661017 -0.514753307627119 -0.593107398474576 -0.398293336610169 -0.175946093932203 -0.297177112525424 -0.184065788254237 -0.458514062542373 0.0935818048854746 -0.395116134237288 0.0844543080474576 -0.610222628813559 -0.0748370693566102 -0.751914457457627 0.0563648369084746 -0.422842071864407 -0.0522120750440678 -0.530626311355932 -0.98110101440678 -0.966240553559322 -0.960852684067797 -0.428516343559322 -0.181419230254237 -0.720654731186441 -0.596346930847458 -0.499625287288136 -0.434178202542373 -0.541616397118644 -0.737993755932203 -0.551079942542373 -0.487735915084746 -0.487735915084746 -0.403141284745763 -0.558362783220339 -0.753671416101695 -0.433703311525424 -0.0966068285372881 -0.523093394915254 -0.45394304 -0.170177403123729 -0.747564612033898 -0.623150268983051 -0.453663184067797 -0.498554639491525 -0.584455992033898 -0.41744681559322 -0.59974543779661 -0.773574064745763
12 "WALKING" -0.7228713344 -1.015560927606 -1.10316110632 -0.0331264852 -1.1559834498 -1.03608428788 -0.954235598518 -0.9802233051664 -0.994974129672 -1.1045136708758 -1.03442910782 -0.9000260876996 -1.06223893174 -1.049852604592 -1.0467338151926 -1.102204550448 -1.102204550448 -1.144064922688 -1.35593036512 -1.5174937754 -1.05435763951 -1.071302455092 -1.4223253002 -1.26142601202 -0.850892511286 -0.82919705062 -1.08161979534 -1.1413740705982 -1.4913861728 -1.2811065665 -1.22346071292 -1.18200755164 -1.4019759318 -1.4678863378 -1.31728248436 -0.979591159878 -1.025458442506 -1.027904118422 -1.153116002784 -0.74773224694 -1.029912425338 -0.981550538054 -1.442503784 -0.85392463327 -1.5611764414 -0.9222222411556 -1.128898533096 -1.122783290008 -1.4106060626 -1.97911312 -1.9646191738 -1.9502762272 -1.01350661106 -1.089404968585 -1.512276838 -1.5462634706 -1.4494013978 -1.35017028664 -1.3908072382 -1.581290691 -1.4806421996 -1.23697286882 -1.23697286882 -1.02028505044 -1.4132083408 -1.5488904506 -1.160707260634 -1.20851528006 -1.4521466944 -1.03105929456 -1.094056408433 -1.5314863218 -1.5931428818 -1.4437983296 -1.4222565212 -1.4088962994 -1.013953908696 -1.4948022154 -1.5649340126
13 "WALKING" -0.724116869649123 -1.01856606519474 -1.11143145619298 -0.0891442907017544 -1.28365858087719 -1.13129971866667 -0.919040977280175 -0.996916354985965 -0.994027509882456 -1.01742076347018 -1.07984725026632 -0.921579435874737 -1.09665985932632 -1.03198492719123 -1.06366932334737 -1.13564386784211 -1.13564386784211 -1.13320503473684 -1.21866955842105 -1.30350821017544 -1.33503012105263 -0.904484933330526 -1.2468515075614 -1.23146270910526 -0.980569584112281 -0.847839033147368 -1.29046080169474 -1.04391951373684 -1.34226371689474 -1.19090593263158 -1.44711951052632 -1.20450971537561 -1.19285647404737 -1.25621355450877 -1.27660795473684 -1.02290891707544 -0.925872640298246 -0.873985783510526 -1.23460086645614 -0.746467674368421 -1.15211150075614 -0.881968791249123 -1.26747237387719 -0.697423066596491 -1.33852713378947 -0.770962043503509 -1.34698039421053 -0.858133310607018 -1.22050353702632 -1.97254492245614 -1.96089984561404 -1.9486375877193 -1.22091006801579 -0.943451122827719 -1.37463317210526 -1.37605991421053 -1.29002355031579 -1.36336994807018 -1.21681206529825 -1.35776089977193 -1.34176582449123 -1.29254637701754 -1.29254637701754 -1.13178852879772 -1.25324007196491 -1.32211837980702 -1.35329984894737 -0.907803106894737 -1.26989639525088 -1.21971615976667 -0.905325840308947 -1.40617335157895 -1.43571471052632 -1.31861850612281 -1.45533390052632 -1.43838895315789 -1.11359192372368 -1.3799518354386 -1.34928561107018
